Metric, Organic traffic, Organic pages, Organic positions: 1–3, Organic positions: 4–10, SERP Features: Featured snippet (Owned), SERP Features: AI Overview (Owned), SERP Features: Local pack (Owned), SERP Features: Sitelinks (Owned), SERP Features: Top stories (Owned), SERP Features: Image pack (Owned), SERP Features: Videos (Owned), SERP Features: Discussions and forums (Owned), SERP Features: X (Twitter) (Owned), SERP Features: Top ads (Owned), SERP Features: Bottom ads (Owned), SERP Features: Paid sitelinks (Owned), SERP Features: Shopping ads (Owned), SERP Features: Knowledge card (Owned), SERP Features: Knowledge panel (Owned), SERP Features: People also ask (Owned), SERP Features: Thumbnail (Owned), SERP Features: Video preview (Owned), SERP Features: Shopping (Owned), Organic entities (traffic): Skyscanner, Organic entities (traffic): United Airlines, Organic entities (traffic): Southwest Airlines, Organic entities (traffic): Delta Air Lines, Organic entities (traffic): JetBlue, Organic traffic: Branded, Organic traffic: Non-branded, Organic positions by intent: Informational, Organic positions by intent: Navigational, Organic positions by intent: Commercial, Organic positions by intent: Transactional, Organic positions by intent: Branded, Organic positions by intent: Local
Volume, Monthly volume, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, -, -, -, -, -, -
Location, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations
2018-10-03, 269131, 1278, 6999, 15699, 786., 0., 0., 2198., 0., 1208., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 420., 0., 0., 69491, 522, 10846, 2572, 88, 115388, 153743, 138423, 3759, 42841, 18359, 47277, 30966
2018-10-04, 271801, 1277, 6956, 15681, 785., 0., 0., 2198., 0., 1214., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 423., 0., 0., 69220, 522, 10990, 2561, 87, 115692, 156109, 137771, 3752, 42736, 18311, 47091, 30837
2018-10-05, 273002, 1272, 6927, 15631, 792., 0., 0., 2203., 0., 1224., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 428., 0., 0., 68946, 545, 10992, 2559, 87, 115307, 157695, 136965, 3768, 42632, 18292, 46861, 30677
2018-10-06, 274059, 1273, 6957, 15646, 796., 0., 0., 2207., 0., 1224., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 432., 0., 0., 69005, 546, 10987, 2561, 87, 116017, 158042, 137040, 3811, 42760, 18337, 46920, 30727
2018-10-07, 278062, 1273, 6967, 15685, 801., 0., 0., 2221., 0., 1236., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 436., 0., 0., 72633, 545, 11265, 2564, 87, 119931, 158130, 137111, 3817, 42806, 18344, 46942, 30763
2018-10-08, 263258, 1277, 7000, 15762, 818., 0., 0., 2260., 0., 1285., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 454., 0., 0., 55429, 545, 11309, 2589, 87, 103103, 160155, 137424, 3859, 42971, 18421, 47110, 30822
2018-10-09, 262494, 1275, 7112, 15964, 835., 0., 0., 2275., 0., 1318., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 468., 0., 0., 55760, 572, 11100, 2601, 72, 101616, 160878, 138238, 3878, 43367, 18567, 47406, 31048
2018-10-10, 260469, 1278, 7188, 16120, 842., 0., 0., 2272., 0., 1351., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 476., 0., 0., 55943, 560, 11274, 2630, 72, 99431, 161039, 138445, 3850, 43601, 18647, 47507, 31149
2018-10-11, 280911, 1269, 7127, 16085, 852., 0., 0., 2291., 0., 1380., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 484., 0., 0., 74151, 561, 11635, 2627, 71, 118743, 162168, 136728, 3841, 43346, 18503, 46927, 30868
2018-10-12, 288635, 1277, 7193, 16296, 866., 0., 0., 2358., 0., 1436., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 500., 0., 0., 74227, 563, 11664, 2614, 587, 118929, 169706, 137450, 3864, 43761, 18667, 47183, 31080
2018-10-13, 290842, 1283, 7335, 16644, 903., 0., 0., 2440., 0., 1481., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 527., 0., 0., 74397, 594, 11722, 2676, 588, 119375, 171467, 138558, 3904, 44497, 18941, 47584, 31475
2018-10-14, 295109, 1276, 7538, 16957, 915., 0., 0., 2475., 0., 1516., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 528., 0., 0., 74609, 994, 11723, 2728, 619, 120539, 174570, 139496, 3939, 45185, 19225, 47918, 31815
2018-10-15, 288686, 1273, 7649, 17191, 928., 0., 0., 2507., 0., 1548., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 538., 0., 0., 74671, 993, 12449, 2728, 659, 124937, 163749, 139712, 3957, 45574, 19371, 48019, 31934
2018-10-16, 287401, 1271, 7736, 17339, 939., 0., 0., 2571., 0., 1597., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 545., 0., 0., 74629, 1001, 12493, 2758, 659, 126103, 161298, 140113, 4001, 45892, 19499, 48180, 32108
2018-10-17, 291450, 1274, 7853, 17637, 963., 0., 0., 2682., 0., 1607., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 560., 0., 0., 74580, 988, 12893, 2766, 660, 126007, 165443, 141108, 4054, 46476, 19691, 48738, 32401
2018-10-18, 302412, 1278, 8043, 17982, 963., 0., 0., 2772., 0., 1623., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 564., 0., 0., 74464, 1028, 13345, 2782, 661, 127148, 175264, 141825, 4120, 47089, 19961, 49102, 32592
2018-10-19, 303963, 1280, 8142, 18175, 981., 0., 0., 2847., 0., 1662., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 579., 0., 0., 74761, 1028, 13365, 2897, 662, 128201, 175762, 141883, 4173, 47391, 20145, 49244, 32582
2018-10-20, 309161, 1284, 8291, 18354, 987., 0., 0., 2918., 0., 1691., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 590., 0., 0., 74862, 1043, 14585, 2893, 663, 130189, 178971, 141941, 4208, 47658, 20292, 49385, 32686
2018-10-21, 304730, 1280, 8394, 18590, 998., 0., 0., 2960., 0., 1681., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 603., 0., 0., 75055, 1463, 14117, 3136, 664, 130678, 174053, 142063, 4277, 48076, 20479, 49597, 32755
2018-10-22, 307203, 1280, 8479, 18795, 1004., 0., 0., 3027., 0., 1686., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 614., 0., 0., 74644, 1460, 14152, 3136, 667, 132376, 174827, 142109, 4295, 48322, 20601, 49697, 32714
2018-10-23, 305482, 1280, 8580, 19000, 1012., 0., 0., 3080., 0., 1682., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 628., 0., 0., 74761, 1496, 14707, 3149, 667, 133640, 171843, 141945, 4317, 48523, 20690, 49760, 32656
2018-10-24, 312881, 1282, 8674, 19259, 1025., 0., 0., 3113., 0., 1713., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 637., 0., 0., 76296, 3432, 14727, 3219, 1475, 139863, 173018, 141968, 4350, 48823, 20817, 49958, 32668
2018-10-25, 324439, 1283, 8751, 19419, 1032., 0., 0., 3154., 0., 1734., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 643., 0., 0., 76553, 3429, 14798, 3271, 1475, 144124, 180315, 141912, 4397, 49032, 20920, 50099, 32681
2018-10-26, 329616, 1279, 8823, 19595, 1039., 0., 0., 3188., 0., 1764., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 645., 0., 0., 76585, 3451, 14950, 3270, 1475, 144738, 184878, 141797, 4430, 49233, 21019, 50125, 32629
2018-10-27, 328390, 1271, 8913, 19842, 1049., 0., 0., 3212., 0., 1772., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 659., 0., 0., 76595, 3461, 14361, 3233, 1475, 142136, 186254, 142158, 4471, 49629, 21163, 50380, 32757
2018-10-28, 330015, 1268, 8984, 20026, 1068., 0., 0., 3229., 0., 1787., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 672., 0., 0., 76611, 3463, 14369, 3274, 1476, 142925, 187090, 141835, 4505, 49766, 21236, 50408, 32606
2018-10-29, 331411, 1265, 9059, 20189, 1069., 0., 0., 3261., 0., 1797., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 670., 0., 0., 76775, 3506, 14124, 3476, 1478, 143499, 187912, 141887, 4534, 50031, 21348, 50553, 32585
2018-10-30, 333824, 1266, 9134, 20383, 1074., 0., 0., 3271., 0., 1799., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 672., 0., 0., 76912, 3512, 15999, 3684, 1484, 150051, 183773, 142209, 4578, 50406, 21509, 50839, 32635
